Best model	R1	R4	R7	R6	R8	R9
Glyma20g33380.1	0.0003274	0	0	0.000140314	0.000514485	0.000374171
Glyma09g08340.1	0.000561256	0	0.000187085	9.35427E-05	0.000187085	0.0003274
Glyma08g39520.1	0.000187085	0.000280628	0	0.000514485	0.000280628	9.35427E-05
Glyma18g46920.1	0.000561256	0.000187085	0.000280628	0	0	0.0003274
Glyma09g30320.1	0.000420942	0	0.000187085	0.000374171	0.000280628	9.35427E-05
Glyma15g19970.1	0.000280628	0.000467714	0	9.35427E-05	9.35427E-05	0.000420942
Glyma09g38340.1	0.000140314	0	0	0.000467714	0.000757696	0
Glyma20g38030.1	0.000280628	0.000430297	0	0.000187085	0	0.000467714
Glyma15g17070.1	0.000505131	0.000168377	0.000149668	0.000355462	0	0.000187085
Glyma10g03740.1	0.000168377	0	0.000168377	0.000336754	0	0.000701571
Glyma01g44360.1	0	0.000346108	0.000654799	9.35427E-05	9.35427E-05	0.000187085
Glyma15g03040.1	0.000215148	0	0	0.000467714	0	0.000710925
Glyma19g37750.1	0.0003274	9.35427E-05	0.000140314	0.000299337	0.000439651	9.35427E-05
Glyma10g10960.1	0.000645445	0.000280628	0.00019644	0	0	0.000280628
Glyma06g05760.1	0	0.000280628	0.000280628	0.000280628	0	0.000561256
Glyma17g00330.1	9.35427E-05	0.000561256	0.000280628	9.35427E-05	0.000374171	0
Glyma18g04830.1	9.35427E-05	0.000280628	0.000187085	0.000467714	9.35427E-05	0.000280628
Glyma16g02670.1	0.000187085	0.000374171	0.000280628	9.35427E-05	9.35427E-05	0.000374171
Glyma08g39110.2	0.000280628	9.35427E-05	0.000795113	0	0	0.000233857
Glyma06g03360.1	0.000374171	0.000187085	0.000280628	0.000561256	0	0
Glyma16g17190.1	9.35427E-05	0.001122513	0	0.000187085	0	0
Glyma08g21270.1	0	9.35427E-05	0	0.000748342	0	0.000561256
Glyma13g30920.1	0.000374171	0	0	0.000374171	0.000187085	0.000467714
Glyma17g33340.1	0.000280628	0.000187085	0	0.000280628	0.000654799	0
Glyma20g11610.1	0.000280628	9.35427E-05	0	0.000280628	0	0.000748342
Glyma14g14220.1	0.000187085	0	0	0.000280628	0.000935427	0
Glyma01g01830.1	0	0.00102897	0	0.000187085	0	0.000187085
Glyma02g41820.1	9.35427E-05	0	0.000187085	0.000187085	0.000748342	0.000187085
Glyma05g00620.1	0.000187085	0	0.000748342	0.000374171	0	9.35427E-05
Glyma12g04790.1	0	0.000654799	0.000561256	0.000187085	0	0
Glyma06g14200.1	0.000280628	0.000280628	0.000187085	0.000467714	9.35427E-05	9.35427E-05
Glyma12g02080.1	0.000374171	0	0.000374171	0.000280628	9.35427E-05	0.000280628
Glyma13g18730.1	0.000374171	0	0	0.000374171	0.000280628	0.000374171
Glyma06g15410.1	0.000374171	9.35427E-05	0.000187085	0.000187085	0.000187085	0.000374171
Glyma08g43330.1	0.000467714	0.000187085	9.35427E-05	9.35427E-05	0.000374171	0.000187085
Glyma20g35660.1	0.000748342	0	0	0.000187085	0.000280628	0.000187085
Glyma04g01020.1	0.000215148	0	0	0.000477068	0.000299337	0.000420942
Glyma12g35840.1	0.000224503	0.000224503	0.000224503	7.48342E-05	0.000542548	0.00013096
Glyma15g08680.1	0	9.35427E-05	6.54799E-05	0.000608028	0.000654799	0
Glyma13g43630.1	0.00026192	0.000318045	0.000477068	0.000187085	0.000187085	0
Glyma10g21350.1	0.000374171	0.000187085	0.000561256	0	0.000187085	0.00013096
Glyma06g12890.1	0.000374171	0.0003274	0.0003274	9.35427E-05	0.000233857	9.35427E-05
Glyma03g28870.1	0.000280628	0.000374171	0	0.000336754	0	0.000467714
Glyma14g09300.1	0.000140314	0	0.000374171	0	0.000636091	0.0003274
Glyma20g38560.1	0	9.35427E-05	0.000187085	0.000467714	9.35427E-05	0.000654799
Glyma02g13330.1	0	0	9.35427E-05	0.000374171	9.35427E-05	0.000935427
Glyma17g14240.1	0	0.000748342	0.000187085	0	0.000561256	0
Glyma20g00230.1	0	0	0	0.000467714	0.000280628	0.000748342
Glyma18g07480.1	0.000187085	0.000140314	0.000187085	0.0003274	0	0.000654799
Glyma15g41690.1	0	0	9.35427E-05	0.000187085	0.000748342	0.000467714
Glyma15g41370.1	0.000233857	0.000187085	0	0.000280628	0.000187085	0.000608028
Glyma01g31750.1	0.000187085	0	9.35427E-05	0.000187085	0.000280628	0.000748342
Glyma20g08680.1	0.000374171	0.000280628	0.000187085	0.000187085	0.000187085	0.000280628
Glyma09g12390.1	9.35427E-05	0.000280628	0.000280628	9.35427E-05	0.000467714	0.000280628
Glyma19g02690.1	0.000187085	0.000467714	0.000280628	9.35427E-05	0.000187085	0.000280628
Glyma12g00430.1	9.35427E-05	0.000280628	0.000187085	0.000187085	0.000280628	0.000467714
Glyma03g29350.2	0.000280628	0	0	0.000654799	0.000467714	9.35427E-05
Glyma01g36440.1	0.000280628	0	0.000280628	0	0.000561256	0.000374171
Glyma15g05790.1	0.000280628	0.000280628	0.000374171	0.000467714	0	9.35427E-05
Glyma19g27360.1	0.000561256	0.000280628	0.000280628	0	9.35427E-05	0.000280628
Glyma06g11560.1	0.000280628	0	0.000467714	0.000187085	0.000374171	0.000187085
Glyma01g01180.3	6.54799E-05	0.000187085	0	0.000346108	0.000813822	9.35427E-05
Glyma02g45790.1	0.000187085	0.000280628	0.000383525	0	0.000374171	0.000280628
Glyma05g09290.1	0.000112251	7.48342E-05	0	0.000729633	0.000523839	7.48342E-05
Glyma17g34070.1	0	0.000187085	0.000187085	0.000280628	0.000374171	0.000495777
Glyma07g38820.2	0	0.000252565	0	0.000439651	0.000374171	0.000467714
Glyma07g06580.1	0.000187085	0.000243211	0.000701571	0.000224503	0	0.000187085
Glyma10g06580.1	0.000187085	0	0	0.000888656	0.000187085	0.000280628
Glyma14g39140.1	0.000420942	9.35427E-05	0	0	0	0.00102897
Glyma14g19220.1	0.000701571	0.000280628	0.000280628	0.000280628	0	0
Glyma02g47280.1	0.000383525	0.000187085	0.000467714	0.0003274	0.000187085	0
Glyma19g36990.2	0	0	0.000589319	0.000420942	0.000187085	0.000374171
Glyma09g29900.1	0.000420942	0.000336754	0.000514485	0.000121606	0.000187085	0
Glyma19g33570.1	0.000608028	9.35427E-05	0.000374171	0.000140314	0.000140314	0.000233857
Glyma03g01630.1	9.35427E-05	0	9.35427E-05	0.000654799	0.000467714	0.000280628
Glyma06g18040.1	9.35427E-05	0	0	0.000654799	0.000467714	0.000374171
Glyma02g31480.1	0.000467714	0.000467714	9.35427E-05	0	0.000187085	0.000374171
Glyma08g00490.1	9.35427E-05	0.000187085	0.000467714	0.000280628	0.000280628	0.000280628
Glyma02g14910.1	0.000374171	0.000187085	0.000187085	0.000374171	0.000187085	0.000280628
Glyma08g22890.1	0.000561256	0.000467714	9.35427E-05	0	0.000187085	0.000280628
Glyma13g44740.1	0	0	0	0.000841885	0.000187085	0.000561256
Glyma02g00780.1	0.000374171	0.000374171	0.000374171	0.000280628	9.35427E-05	9.35427E-05
Glyma06g16300.1	0.000561256	0.000187085	0	0.000467714	0.000374171	0
Glyma17g36580.1	0.000374171	0.000280628	0.000374171	0.000467714	9.35427E-05	0
Glyma18g04070.1	0.000187085	0.000280628	0.000280628	9.35427E-05	0.000187085	0.000561256
Glyma13g39470.1	0.000467714	0.000280628	0.000280628	0.000280628	0.000187085	9.35427E-05
Glyma05g34820.1	0.000374171	0.000748342	9.35427E-05	0.000187085	0	0.000187085
Glyma13g26700.1	0.000187085	0.000187085	0.000374171	0.000187085	0.000280628	0.000374171
Glyma10g40460.1	0	0.000187085	0.000187085	0.000467714	0.000374171	0.000374171
Glyma12g05030.1	0.000467714	0.000280628	0.000280628	9.35427E-05	9.35427E-05	0.000374171
Glyma18g32680.1	0.000495777	0.000420942	0	0.000430297	6.54799E-05	0.000187085
Glyma02g47860.1	0	0.00013096	0.000233857	0.000187085	0.000467714	0.000598674
Glyma02g33070.1	0.000374171	0	0.000561256	0.000187085	0.000280628	0.000233857
Glyma10g44010.1	0.0003274	0.000841885	9.35427E-05	0	9.35427E-05	0.000280628
Glyma19g37750.2	0.0003274	0.000187085	0.000233857	0.0003274	0.000467714	9.35427E-05
Glyma12g13410.1	0.000187085	9.35427E-05	0	0.000748342	0.000233857	0.000374171
Glyma19g43150.1	9.35427E-05	0	0.000561256	0.000187085	0.000374171	0.000430297
Glyma16g27990.1	0	0.000383525	0.000804468	7.48342E-05	0.00039288	0
Glyma12g28670.1	0.000280628	0	0	0.000654799	0.000280628	0.000449005
Glyma08g41460.1	0	0.000187085	0.000879302	0.000187085	0.00013096	0.000280628
Glyma13g16040.1	0.000280628	0	0.000374171	0.000121606	0.000280628	0.000608028
Glyma02g08910.1	0	0	0	0.0003274	0.000374171	0.00096349
Glyma06g12900.1	0.000374171	0.000187085	0.000280628	0.000187085	0.000374171	0.000280628
Glyma14g07690.1	0.000280628	0.000654799	9.35427E-05	0.000467714	9.35427E-05	9.35427E-05
Glyma14g40170.1	0.000187085	0.000374171	0.000374171	0.000280628	0.000374171	9.35427E-05
Glyma19g03490.1	0	9.35427E-05	9.35427E-05	0.000841885	0.000187085	0.000467714
Glyma20g38780.1	0.000280628	0	9.35427E-05	0.000187085	0.000467714	0.000654799
Glyma08g19290.1	9.35427E-05	0.000187085	0.000187085	9.35427E-05	0.000280628	0.000841885
Glyma15g16790.1	0	0.000467714	9.35427E-05	0.000280628	0.000374171	0.000467714
Glyma11g12580.1	9.35427E-05	0.000374171	0.000280628	9.35427E-05	0.000187085	0.000654799
Glyma07g01720.1	9.35427E-05	0.000561256	9.35427E-05	0.000467714	0.000187085	0.000280628
Glyma18g02490.1	0	0.000374171	0.000187085	0.000935427	0	0.000187085
Glyma06g01790.1	9.35427E-05	0.000233857	0.000280628	0.000608028	0.000187085	0.000280628
Glyma18g11480.1	9.35427E-05	0.000280628	0.000374171	0.000187085	0.000374171	0.000374171
Glyma02g39320.2	0.000187085	9.35427E-05	0.000187085	0.000972845	0.000187085	9.35427E-05
Glyma14g09440.1	0.000654799	0	0	0.000514485	0.000280628	0.000280628
Glyma07g11890.1	0.000140314	0.000187085	0.000280628	0.000654799	0.000280628	0.000187085
Glyma06g44340.1	0.000467714	0	9.35427E-05	0.000280628	0.000608028	0.000280628
Glyma17g27560.1	0.0003274	9.35427E-05	0.000374171	0.000187085	0	0.000748342
Glyma18g02960.1	3.74171E-05	0	0.000514485	0.000346108	0.000402234	0.000439651
Glyma20g28980.1	0.000243211	0.000215148	0.000121606	0.000280628	0.000589319	0.000299337
Glyma13g41960.1	0.000617382	0.000187085	0	0	0.000140314	0.000813822
Glyma08g12140.2	0.000149668	0	5.61256E-05	0.000561256	0.000318045	0.000673508
Glyma15g12100.1	0	9.35427E-05	0	0.000738988	0	0.000926073
Glyma02g11630.1	0.000243211	0.000430297	0.00039288	0	0.000411588	0.000280628
Glyma19g32410.1	0.000233857	0.000654799	0.000233857	0.000280628	0.000233857	0.000140314
Glyma15g11490.1	0.000561256	0	0	0.000467714	0.000467714	0.000280628
Glyma12g04630.1	0	0	0	0.000841885	0.000467714	0.000467714
Glyma05g04660.1	0.000374171	0.000374171	0.000374171	0.000374171	0	0.000280628
Glyma04g24380.1	0.000374171	9.35427E-05	0.000280628	0.000374171	0.000374171	0.000280628
Glyma05g04940.1	9.35427E-05	0.000280628	0.000467714	0.000374171	0.000561256	0
Glyma16g09230.1	0.000280628	0	0	0.000374171	0.000374171	0.000748342
Glyma9013s00200.1	0.000187085	0.000935427	0.000187085	0.000187085	9.35427E-05	0.000187085
Glyma9027s00200.1	0	0.000374171	0.000374171	0.000187085	0.000280628	0.000561256
Glyma03g32140.1	0.000280628	0.000187085	0	0.000561256	0.000570611	0.00019644
Glyma13g07250.1	0.000187085	0	0.000467714	0.000467714	0	0.000682862
Glyma03g34300.1	0.000402234	9.35427E-05	0.000252565	0	0.00083253	0.000224503
Glyma08g22600.1	0.000346108	0.000374171	0.000439651	0.000187085	0.000374171	9.35427E-05
Glyma11g07250.1	0.000187085	9.35427E-05	0.000187085	0.000561256	0.000710925	9.35427E-05
Glyma01g36890.1	0.000187085	0.000280628	0.000561256	0.000374171	9.35427E-05	0.000374171
Glyma10g06620.1	0.000374171	9.35427E-05	0	0.000280628	0.000841885	0.000280628
Glyma15g02560.1	0.000374171	0.000467714	0.000280628	0	0.000467714	0.000280628
Glyma19g43230.1	0.000280628	0	9.35427E-05	0.000187085	0.000280628	0.00102897
Glyma03g30720.1	0.000982199	0.000187085	0	0.000140314	0.000140314	0.000420942
Glyma15g34720.1	0.000280628	0	0.000187085	0.000561256	0.000280628	0.000561256
Glyma01g40810.1	0.000795113	0	0	0	0.000187085	0.000888656
Glyma12g06530.1	0.000654799	9.35427E-05	0.000467714	0.000280628	0.000374171	0
Glyma10g43550.1	0.000654799	9.35427E-05	9.35427E-05	0.000561256	9.35427E-05	0.000374171
Glyma14g05250.1	0.000467714	9.35427E-05	0.000280628	0.000280628	0.000374171	0.000374171
Glyma03g42050.1	0.000280628	0.000654799	0.000374171	9.35427E-05	9.35427E-05	0.000374171
Glyma08g25170.1	0.000187085	0.000374171	0.000561256	0.000374171	9.35427E-05	0.000280628
Glyma17g00320.1	0.000654799	0.000374171	0	0	0.000374171	0.000467714
Glyma20g28980.2	0.000383525	0.000636091	0.000121606	0	0.000308691	0.000439651
Glyma02g03750.1	0.0003274	0	0.0003274	0.000420942	0.000514485	0.0003274
Glyma07g32790.1	0	0	0.000654799	0.000420942	0.000280628	0.000561256
Glyma16g04600.1	0.000420942	0.000280628	0.000374171	0.000467714	0.000187085	0.000187085
Glyma04g09350.1	0.000299337	0.000187085	0.000112251	0.000205794	0.000851239	0.000280628
Glyma02g12520.1	0	0.000561256	0.000467714	0.000561256	0	0.000364817
Glyma02g39360.1	3.74171E-05	0.00013096	7.48342E-05	0.001113159	5.61256E-05	0.000542548
Glyma11g36670.1	0	0	0.000561256	0.000280628	0.000561256	0.000561256
Glyma14g38140.1	0.000280628	0	9.35427E-05	0.00102897	0	0.000561256
Glyma08g22100.1	3.74171E-05	0.000467714	0.000374171	0.000280628	0.000514485	0.000289983
Glyma02g05370.1	0.000467714	0.000280628	0	0.000280628	0.000561256	0.000374171
Glyma06g42830.1	0	0.000187085	0.000374171	0.000467714	0.000467714	0.000467714
Glyma03g38960.1	0.000280628	0.000280628	9.35427E-05	0.000654799	9.35427E-05	0.000561256
Glyma12g22700.1	9.35427E-05	9.35427E-05	0.000187085	0.000561256	9.35427E-05	0.000935427
Glyma03g27360.1	0.000374171	0.000374171	0.000280628	0.000467714	9.35427E-05	0.000374171
Glyma13g34300.1	0.000280628	0.000187085	0.000187085	0.000467714	0.000374171	0.000467714
Glyma05g03730.1	0.000280628	0.000467714	0	0.000748342	9.35427E-05	0.000374171
Glyma19g35560.1	0.000308691	0.000233857	0.000252565	0	0.000654799	0.000523839
Glyma12g30060.1	0.000318045	0.000449005	0	0.000664153	0.000364817	0.000187085
Glyma02g16010.1	0.00039288	0	0.000112251	0.000505131	0.000748342	0.000224503
Glyma03g11610.1	0.000215148	9.35427E-05	9.35427E-05	0.000654799	0.000514485	0.000420942
Glyma08g16770.1	0.000486422	0.000187085	0.000299337	0	0.000561256	0.000467714
Glyma15g07910.1	0.000346108	0	0	0.000617382	0	0.001038324
Glyma16g04240.2	0.000299337	0.000177731	0.000654799	0.00019644	0.000280628	0.00039288
Glyma20g02980.1	0.000467714	0.000439651	0.000252565	0.000439651	0.000308691	9.35427E-05
Glyma20g30810.1	0.000467714	0.000467714	0.000187085	4.67714E-05	0.000233857	0.000608028
Glyma19g01260.1	0.000467714	9.35427E-05	0.000420942	0.000654799	0.000187085	0.000187085
Glyma20g24330.1	9.35427E-05	0.000654799	0.0003274	0	0.000467714	0.000467714
Glyma18g19050.1	0.000561256	0.000187085	0.000187085	0.0003274	0.000374171	0.000374171
Glyma03g35020.1	0.000280628	0	0	0.000598674	0.00013096	0.00102897
Glyma16g32360.3	0.000682862	0.000252565	0.000467714	0.000561256	9.35427E-05	0
Glyma05g02190.1	0.000467714	0.000467714	9.35427E-05	0.000467714	0.000467714	9.35427E-05
Glyma19g11100.1	0.000561256	0	0.000561256	0.000280628	0.000187085	0.000467714
Glyma02g10760.1	0.000654799	0	0.000280628	0.000187085	0.000280628	0.000654799
Glyma10g04480.1	0.000561256	0.000374171	0.000374171	0.000280628	0.000187085	0.000280628
Glyma02g08390.1	0.000467714	0.000374171	0.000841885	0	0.000280628	9.35427E-05
Glyma11g13880.1	0.000374171	0.000467714	0.000280628	0.000187085	0.000280628	0.000467714
Glyma09g24440.1	9.35427E-05	9.35427E-05	0.000561256	0.000280628	0.000561256	0.000467714
Glyma12g36990.1	9.35427E-05	0	0.000748342	0.000748342	0.000187085	0.000280628
Glyma11g09990.1	0.000187085	0.000280628	0.000374171	0.000561256	0.000187085	0.000467714
Glyma06g14760.1	0.000748342	0	0.000187085	0.000280628	0.000561256	0.000280628
Glyma08g17760.1	0.000701571	0.000374171	0.000187085	0.000374171	0.000187085	0.000233857
Glyma9050s00200.1	0.000561256	0.000187085	0.000654799	0.000280628	0.000374171	0
Glyma01g03720.1	9.35427E-05	0.000495777	0	0.00089801	0.000598674	0
Glyma11g34630.1	0.000654799	0.000467714	0	0.000420942	0.000280628	0.000280628
Glyma07g00420.1	0.000140314	0.000187085	0.000187085	0.000561256	9.35427E-05	0.000935427
Glyma12g29550.1	0.000467714	0.000280628	0.000280628	0.000187085	0.000233857	0.000654799
Glyma12g11130.1	0.000467714	0.000467714	0.000187085	9.35427E-05	0.000187085	0.000701571
Glyma10g42720.1	0.000374171	0.000561256	0.000420942	0.000187085	0.000187085	0.000374171
Glyma07g40350.1	0.00039288	0.000467714	0.000187085	0.000299337	9.35427E-05	0.000673508
Glyma13g38480.1	0.000701571	0.000449005	0.000187085	0.000402234	0	0.000374171
Glyma10g05480.3	0.000308691	0.000280628	0	0.000402234	0.000374171	0.000748342
Glyma07g35110.1	0.000187085	0.000505131	0.000318045	0.00013096	0.000243211	0.000748342
Glyma08g13360.1	0.000280628	0.000841885	0.000561256	0.000374171	9.35427E-05	0
Glyma10g37960.1	0.000860593	9.35427E-05	0.000112251	0	0.000598674	0.000486422
Glyma03g29560.1	0.000140314	0.000654799	0.000233857	0.000187085	0.000420942	0.000514485
Glyma16g33710.1	0.000374171	0.000187085	0	0.000561256	0.000561256	0.000467714
Glyma13g24640.1	0.000608028	0.000748342	0.0003274	0.000467714	0	0
Glyma04g03860.1	9.35427E-05	0.000654799	0.000467714	0.000374171	9.35427E-05	0.000467714
Glyma12g35750.1	0.000187085	0.000561256	0.000467714	0.000654799	0.000280628	0
Glyma02g01920.1	0.000467714	0.000374171	9.35427E-05	0.000748342	9.35427E-05	0.000374171
Glyma08g19210.1	0.000374171	9.35427E-05	0.000561256	0.000654799	0.000187085	0.000280628
Glyma18g14740.1	0.000748342	0.000374171	0.000252565	0.000187085	0.000252565	0.000374171
Glyma10g28370.1	0.000682862	7.48342E-05	0.000187085	0.000598674	9.35427E-05	0.000561256
Glyma05g37430.1	0.001281536	0.000374171	6.54799E-05	0.000420942	0	9.35427E-05
Glyma12g08310.1	0.000608028	0.000205794	0.000159023	0.000243211	0.000738988	0.000280628
Glyma11g37360.1	0.000467714	0.000280628	0.000280628	0.000355462	0.000477068	0.000374171
Glyma13g14410.1	0.000561256	0.000841885	0.000561256	0	0	0.000280628
Glyma11g04530.1	0.000140314	0	0	0	0.000561256	0.001543455
Glyma01g37810.1	0.000280628	9.35427E-05	0.000187085	0.000654799	0.000187085	0.000841885
Glyma9010s00200.1	9.35427E-05	0	0	0.00102897	0.000280628	0.000841885
Glyma05g30310.1	0.000280628	0	0	0.000935427	0.000280628	0.000748342
Glyma15g16810.1	9.35427E-05	0.000187085	0.000280628	0.000654799	0.000561256	0.000467714
Glyma07g25390.1	0.000374171	0	9.35427E-05	0.000374171	0.001122513	0.000280628
Glyma20g26610.1	0.000280628	0.000374171	0.000748342	0.000467714	0.000374171	0
Glyma07g02590.1	0.000654799	0	0.000187085	0.000561256	0.000561256	0.000280628
Glyma04g37790.1	0.000654799	0.000467714	0.000187085	0.000467714	0.000280628	0.000187085
Glyma08g46020.1	0.00019644	0.000935427	0.00019644	0.000374171	0	0.000551902
Glyma05g32190.1	0.000654799	0.000280628	0.000467714	0.000308691	0	0.000561256
Glyma01g34700.1	0.000795113	0.000374171	9.35427E-05	0.000280628	0.000420942	0.0003274
Glyma02g01750.1	0.000280628	0.000561256	0.000280628	0.000477068	0.000299337	0.000411588
Glyma18g03220.1	0.000561256	0.000280628	0.000280628	0	0	0.001197347
Glyma1009s00200.1	0.000355462	0.001122513	0.000374171	0	0.000187085	0.000280628
Glyma02g42260.1	0.001309598	0	0	0	0.00102897	0
Glyma08g12200.1	0.000467714	9.35427E-05	0.000561256	0.000654799	0	0.000561256
Glyma17g04190.1	0	0.00102897	0	0.000654799	0.000467714	0.000187085
Glyma08g02410.1	0	0.000654799	0.000280628	0.000841885	0.000374171	0.000187085
Glyma14g00640.1	0.000374171	0	0.00102897	0.000374171	0.000374171	0.000187085
Glyma19g39710.1	0.000374171	0.000280628	0.000374171	0.000795113	0.000374171	0.000140314
Glyma01g42420.1	9.35427E-05	0.000654799	0.000561256	0.000467714	0.000374171	0.000187085
Glyma05g03340.1	0.000280628	0.000374171	0.000374171	0.000374171	0.000561256	0.000374171
Glyma09g29460.1	0.000187085	0.000654799	0.000374171	0.000187085	0.000374171	0.000561256
Glyma05g36600.1	0.0003274	9.35427E-05	0.000187085	0.000140314	0.000785759	0.000823176
Glyma11g19550.1	0.000467714	0.000477068	0.000374171	0.000467714	0.000187085	0.000458359
Glyma06g43050.1	0.000477068	0.00039288	0.000439651	0.00039288	0.0003274	0.000402234
Glyma08g41630.1	0.000374171	0.000374171	0.000187085	0.000467714	0.000374171	0.000654799
Glyma13g17140.1	0.000467714	0.000841885	0.000374171	0.000280628	0.000280628	0.000187085
Glyma10g27890.1	0.000280628	0.000374171	9.35427E-05	0.000748342	0.000467714	0.000467714
Glyma12g03020.1	0.000467714	0	0.000280628	0.000748342	0.000187085	0.000748342
Glyma02g10320.1	0.000636091	0.000308691	0.000458359	0.000205794	0.000430297	0.000430297
Glyma15g06670.1	0.000467714	0	0.000280628	0.000542548	0.000187085	0.00102897
Glyma04g43540.1	0.000383525	0.000533194	0.000140314	0.000477068	0.000645445	0.000336754
Glyma18g14410.1	0.000467714	0.000467714	9.35427E-05	0.000280628	0.000374171	0.00083253
Glyma12g31770.1	0.000561256	0	0.000187085	0.000561256	0.000280628	0.000935427
Glyma18g48530.1	0.000748342	0.000374171	0.000280628	0.000187085	9.35427E-05	0.000841885
Glyma06g04760.1	0.000561256	0.000561256	0.000561256	0.000280628	0.000280628	0.000280628
Glyma12g31970.1	0	0.000841885	0	0.000280628	0.001216056	0.000187085
Glyma02g44080.1	0.000608028	0.000420942	0.000374171	0.000374171	0.000280628	0.000467714
Glyma11g19400.1	0.000561256	9.35427E-05	0.000561256	0.000467714	0.000280628	0.000561256
Glyma05g09270.1	0	9.35427E-05	0.000374171	0.000654799	0.000748342	0.000654799
Glyma17g14950.1	0.000280628	0.000467714	0.000280628	0.000748342	0	0.000748342
Glyma12g36150.1	0.000514485	0.000187085	9.35427E-05	0.000280628	0.000233857	0.001216056
Glyma10g33710.1	0.000187085	0.000467714	0.000374171	0.000561256	0.000748342	0.000187085
Glyma20g26600.1	0.000467714	0.000374171	0.000187085	0.000748342	0.000467714	0.000280628
Glyma10g43740.1	0.000841885	0.000374171	0.000561256	0.000374171	0.000187085	0.000187085
Glyma07g30090.1	0.000654799	0.000187085	0.000374171	0.000280628	0.000374171	0.000654799
Glyma08g18760.2	0	0.000654799	0.000720279	0.000636091	0.000187085	0.000346108
Glyma03g38190.1	0.000280628	0.000336754	0.000364817	0.000449005	0.001038324	8.41885E-05
Glyma04g00420.1	0.000420942	0.000233857	0.000654799	0.000467714	0.000280628	0.000514485
Glyma13g35800.1	0.000654799	0.000701571	0.000420942	0.000280628	0.0003274	0.000187085
Glyma07g02180.1	0.000561256	0.000467714	0.000654799	0.000374171	0.000467714	9.35427E-05
Glyma09g27310.1	9.35427E-05	0	0	0	0	0.002525654
Glyma08g06840.1	0.000561256	0.000467714	0.000187085	0.000467714	0.000374171	0.000561256
Glyma08g26900.1	0.000374171	0.000467714	0.000280628	0.000561256	0.000374171	0.000561256
Glyma06g05770.1	0.000561256	0	0.000561256	0.000748342	0.000654799	9.35427E-05
Glyma08g21380.1	0.000374171	0.000467714	0.000374171	0.000561256	0.000374171	0.000467714
Glyma08g07400.1	0.000467714	0.000561256	9.35427E-05	0.000467714	0.000561256	0.000467714
Glyma16g28310.1	0.000187085	0	0.000561256	0.000767051	0.000280628	0.000823176
Glyma05g18380.1	0.001122513	0.000280628	0.000280628	0.000187085	0.000187085	0.000561256
Glyma01g03930.1	0.0003274	0	0.000420942	0.000608028	0.000701571	0.000608028
Glyma12g34770.1	0.000748342	0.000140314	0.000514485	0.000467714	0.000420942	0.000374171
Glyma03g27600.1	0.000215148	0.000907365	0.000579965	0.000187085	0.000402234	0.000374171
Glyma16g30190.1	0	0.000841885	0.000692216	0.000187085	0.000954136	0
Glyma14g40380.1	0.00039288	0.000346108	0.000420942	0.00019644	0.000149668	0.001197347
Glyma12g04080.1	0.000187085	0.000187085	0.000187085	0.000654799	0.000280628	0.001216056
Glyma08g43360.1	0.000841885	9.35427E-05	0.000187085	0.000748342	0.000187085	0.000654799
Glyma16g08460.2	0.000617382	0.000748342	0.000654799	5.61256E-05	0.000355462	0.000280628
Glyma15g40110.1	0.000467714	0.000654799	0.000252565	0.000795113	0.000308691	0.000233857
Glyma17g14650.1	0.000280628	0.000187085	0.000233857	0.000795113	0.000420942	0.000795113
Glyma13g31430.1	0.000149668	0	0	0.000523839	0.000654799	0.001431204
Glyma06g17050.1	0.000523839	0.000813822	0.000551902	0.000374171	0.000505131	0
Glyma06g48360.1	0.00026192	0.000636091	0.001169284	0.00026192	0.000224503	0.000224503
Glyma20g30620.1	0.000224503	0	0.000477068	0.000926073	0.000533194	0.000617382
Glyma19g37500.1	0.000411588	0.00026192	0.000411588	0.000561256	0.000860593	0.000280628
Glyma13g17350.1	0.000561256	0	0.000645445	0.000561256	0.000748342	0.000280628
Glyma11g03700.1	0	0	0	0.000748342	0.00013096	0.001926981
Glyma15g02280.1	0.000187085	0.000280628	0.000187085	0.000467714	0.000841885	0.000841885
Glyma02g16710.1	0.000467714	0	9.35427E-05	0.000935427	9.35427E-05	0.001216056
Glyma02g44540.1	0.000280628	0.000187085	9.35427E-05	0.000486422	0.000841885	0.000935427
Glyma07g04500.1	0.000505131	0.000505131	0.000757696	0.000420942	0.000224503	0.000420942
Glyma08g18110.2	0.000589319	0.000589319	0.000935427	0.000159023	0	0.000570611
Glyma07g38820.1	0.000935427	0.000252565	9.35427E-05	0.000533194	0.000561256	0.000467714
Glyma07g37570.1	0.000439651	0.000467714	0.000411588	0.000748342	0.000159023	0.000626736
Glyma15g05570.1	0.001010262	0.000449005	0.000318045	0.000271274	0.000579965	0.000233857
Glyma04g08820.1	0.000626736	0.000187085	0.000823176	0.000420942	0.000280628	0.000561256
Glyma15g00560.1	0	0.001309598	0.001309598	0	0.000280628	0
Glyma01g34300.1	0.000467714	0	0.000280628	0.00102897	0.000467714	0.000654799
Glyma06g08860.1	0.000280628	0.000187085	0.000467714	0.00102897	0.000187085	0.000748342
Glyma17g09700.1	0.000280628	0.000561256	9.35427E-05	0.000561256	0.000654799	0.000748342
Glyma05g01010.1	0.00039288	9.35427E-05	9.35427E-05	0.000617382	0.000982199	0.000757696
Glyma06g19820.1	0.000467714	0.000645445	0.000795113	0.000495777	0.000364817	0.000187085
